지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),지면온도(°C),5cm 지중온도(°C)
119,수원,2019-04-04 07:00,2.1,.8,160,83,5.9,1017.9,.3,.08,0,0,,.9,
119,수원,2019-04-04 08:00,4.5,2,160,69,5.8,1018,1,.6,0,0,,5.1,
119,수원,2019-04-04 09:00,7,2.7,180,64,6.4,1017.3,1,1.33,0,0,,10.5,
119,수원,2019-04-04 10:00,9.8,2.1,180,52,6.2,1017.1,1,1.99,0,0,,15.6,
119,수원,2019-04-04 11:00,13.6,3.5,230,34,5.3,1016.3,1,2.58,0,0,,19.7,
119,수원,2019-04-04 12:00,15,4.1,250,31,5.3,1015.2,1,2.97,0,0,,22.5,
119,수원,2019-04-04 13:00,15.2,4.8,230,27,4.6,1014.2,1,3.14,0,0,,24.2,
119,수원,2019-04-04 14:00,16.4,4.8,270,25,4.6,1013.4,1,3.04,0,0,,24.2,
119,수원,2019-04-04 15:00,16.9,4.3,270,24,4.6,1012.5,1,2.76,0,0,,22.4,
119,수원,2019-04-04 16:00,15.8,4.7,250,25,4.5,1011.7,1,2.19,0,0,,19.3,
119,수원,2019-04-04 17:00,15.3,3.8,270,24,4.2,1010.9,1,1.47,0,0,,16.1,
119,수원,2019-04-04 18:00,13.4,3.7,250,30,4.6,1010.2,1,.74,0,0,,11.6,
119,수원,2019-04-04 19:00,11.5,3.4,230,34,4.6,1010.2,.4,.15,0,0,,9,
119,수원,2019-04-04 20:00,10.5,3.4,200,39,5,1010.4,,,1,0,,7.5,
119,수원,2019-04-04 21:00,9.3,1.6,200,34,4,1010.8,,,0,0,,6.1,
119,수원,2019-04-04 22:00,7.8,1.9,180,54,5.7,1010.7,,,0,0,,5.4,
119,수원,2019-04-04 23:00,6.8,1.9,160,67,6.6,1010.1,,,0,0,,4.8,
119,수원,2019-04-05 00:00,6.2,1.4,160,67,6.3,1010.1,,,0,0,,4.2,
119,수원,2019-04-05 01:00,5,.9,140,73,6.3,1009.4,,,0,0,,3.4,
119,수원,2019-04-05 02:00,5.2,1.4,160,65,5.8,1008.5,,,0,0,,3.2,
119,수원,2019-04-05 03:00,5.1,1.1,140,70,6.1,1007.7,,,0,0,,3.1,
119,수원,2019-04-05 04:00,5.5,1.2,140,79,7.1,1006.9,,,3,3,13,3.3,
119,수원,2019-04-05 05:00,6.8,1.7,180,74,7.3,1006.3,,,9,9,10,5.1,
119,수원,2019-04-05 06:00,7.2,1,160,73,7.4,1006,,,9,9,8,5.8,
119,수원,2019-04-05 07:00,7.6,.2,0,79,8.2,1006,0,0,10,10,5,6.3,
119,수원,2019-04-05 08:00,8.3,.1,0,82,9,1006.1,0,.01,10,10,4,6.9,
119,수원,2019-04-05 09:00,10.3,2.5,250,86,10.7,1005.9,0,.21,10,10,4,9.3,
119,수원,2019-04-05 10:00,12.7,3.5,250,67,9.8,1005.9,.6,1.42,8,8,8,16.6,
119,수원,2019-04-05 11:00,14.5,3,250,56,9.2,1005.6,1,2.31,3,3,7,20.7,
119,수원,2019-04-05 12:00,15.4,4.5,270,47,8.2,1005.5,1,2.84,2,2,10,24.1,
119,수원,2019-04-05 13:00,16,4,270,39,7.1,1005.3,1,3.06,4,0,,25,
119,수원,2019-04-05 14:00,16,5.9,270,23,4.2,1005.1,1,2.84,5,0,,24,
119,수원,2019-04-05 15:00,16.3,4.9,250,21,3.9,1004.5,1,2.68,2,0,,21.9,
119,수원,2019-04-05 16:00,15.6,4.8,290,18,3.2,1004.5,1,2.21,0,0,,19.7,
119,수원,2019-04-05 17:00,14.6,4.3,290,22,3.6,1004.9,1,1.59,2,0,,16.3,
119,수원,2019-04-05 18:00,12.9,3.3,270,27,4,1005.2,1,.83,1,0,,11.4,
119,수원,2019-04-05 19:00,10.7,3.4,270,34,4.4,1005.6,.6,.15,0,0,,9,
119,수원,2019-04-05 20:00,9.8,1.8,250,40,4.9,1006.4,,,2,0,,7.5,
119,수원,2019-04-05 21:00,8.5,2.6,270,47,5.2,1007.6,,,1,0,,6.6,
119,수원,2019-04-05 22:00,7.7,2.2,270,58,6.1,1008.2,,,1,0,,5.9,
119,수원,2019-04-05 23:00,6.6,1.2,360,69,6.7,1008.9,,,0,0,,5.2,
119,수원,2019-04-06 00:00,5.4,.1,0,80,7.2,1009.3,,,0,0,,4.3,
119,수원,2019-04-06 01:00,6.3,1.2,200,75,7.1,1009.6,,,4,0,,4,
119,수원,2019-04-06 02:00,5.4,1.3,160,74,6.6,1009.7,,,6,0,,3.7,
119,수원,2019-04-06 03:00,5.2,1.3,180,76,6.7,1009.8,,,0,0,,3.6,
119,수원,2019-04-06 04:00,4.6,1.4,160,80,6.8,1009.5,,,0,0,,3,
119,수원,2019-04-06 05:00,3.3,0,0,86,6.6,1009.2,,,0,0,,2.4,
119,수원,2019-04-06 06:00,3.8,.5,180,88,7,1009.1,,,7,7,36,3.2,
119,수원,2019-04-06 07:00,5,.8,200,77,6.7,1009.7,0,.05,8,8,28,3.8,
119,수원,2019-04-06 08:00,6.6,1.7,200,69,6.7,1009.6,0,.37,1,0,,6.6,
119,수원,2019-04-06 09:00,8.9,1.1,140,53,6.1,1009.6,.9,1.04,7,7,26,11.1,
119,수원,2019-04-06 10:00,10.6,1,160,43,5.5,1009.7,.5,1.28,10,10,25,12.5,
119,수원,2019-04-06 11:00,11.1,.7,90,37,4.9,1009.8,0,.77,10,10,25,12.6,
119,수원,2019-04-06 12:00,12.9,.6,90,31,4.6,1009,0,1.05,10,10,23,14,
119,수원,2019-04-06 13:00,13.7,1.2,20,29,4.5,1008.6,0,1,10,10,21,14.4,
119,수원,2019-04-06 14:00,13.3,1,340,30,4.6,1008.2,0,.45,10,10,23,12.1,
119,수원,2019-04-06 15:00,13.5,.3,0,29,4.5,1007,0,.3,10,10,22,11.8,
119,수원,2019-04-06 16:00,13,2.3,20,34,5.1,1006.6,0,.18,10,2,15,10.4,
119,수원,2019-04-06 17:00,12.4,2.1,90,32,4.6,1006.2,0,.1,10,3,15,9.5,
119,수원,2019-04-06 18:00,11.8,2.7,50,36,5,1005.9,0,.04,10,3,16,9,
119,수원,2019-04-06 19:00,11.8,2.3,50,36,5,1006.1,0,0,4,4,14,8.7,
119,수원,2019-04-06 20:00,11,1.6,70,40,5.2,1006.5,,,9,9,13,8.1,
119,수원,2019-04-06 21:00,10.1,.6,50,47,5.8,1007.2,,,10,7,13,7.6,
119,수원,2019-04-06 22:00,11.2,1.4,50,47,6.2,1007.4,,,10,10,12,8,
119,수원,2019-04-06 23:00,10.9,1.5,90,51,6.6,1007.1,,,6,6,12,8.1,
119,수원,2019-04-07 00:00,11,1.7,90,51,6.7,1007.4,,,10,8,,8.2,
119,수원,2019-04-07 01:00,11,1.4,70,52,6.8,1007.4,,,10,8,12,8.2,
119,수원,2019-04-07 02:00,10.4,.4,0,54,6.8,1007.5,,,0,0,,8,
119,수원,2019-04-07 03:00,9.3,.3,0,62,7.2,1007.5,,,7,7,15,7.6,
119,수원,2019-04-07 04:00,7.5,.5,70,68,7,1007.1,,,5,5,15,5.6,
119,수원,2019-04-07 05:00,7.4,.7,270,73,7.5,1007.2,,,1,1,25,5.3,
119,수원,2019-04-07 06:00,6.2,1.3,270,82,7.7,1007.6,,,1,0,,4,
119,수원,2019-04-07 07:00,6.6,.8,270,84,8.1,1007.9,.2,.1,0,0,,4.5,
119,수원,2019-04-07 08:00,10.6,.9,250,63,8,1008.2,1,.62,8,0,,9.2,
119,수원,2019-04-07 09:00,12.1,1.7,20,52,7.3,1008.2,.7,1.04,1,0,,13.9,
119,수원,2019-04-07 10:00,15,1.3,360,39,6.6,1008.1,1,2.12,1,0,,21,
119,수원,2019-04-07 11:00,16.5,2.1,360,33,6.2,1007.7,1,2.65,6,0,,25.4,
119,수원,2019-04-07 12:00,16.9,2.2,340,29,5.6,1006.9,1,2.86,7,0,,27.8,
119,수원,2019-04-07 13:00,18.5,1.7,180,21,4.5,1006,1,3.03,3,0,,29.4,
119,수원,2019-04-07 14:00,20.4,2.5,20,14,3.3,1004.6,1,2.79,8,0,,28.3,
119,수원,2019-04-07 15:00,19.6,2.3,340,17,3.9,1004.1,1,2.11,8,0,,25.1,
119,수원,2019-04-07 16:00,20.3,2.5,320,19,4.5,1003.8,.9,1.58,8,0,,22.2,
119,수원,2019-04-07 17:00,17.9,3.1,250,29,5.9,1003.7,0,.91,9,0,,18.1,
119,수원,2019-04-07 18:00,16.8,3.7,270,27,5.2,1003.9,0,.54,8,0,,15,
119,수원,2019-04-07 19:00,15,2.2,290,31,5.3,1004.4,.1,.15,7,4,72,12.2,
119,수원,2019-04-07 20:00,13.7,2.8,290,32,5,1005.2,,,7,0,,10.4,
119,수원,2019-04-07 21:00,13,2.8,290,27,4.1,1006.3,,,0,0,,8.8,
119,수원,2019-04-07 22:00,11.8,.5,340,28,3.9,1006.8,,,0,0,,7.6,
119,수원,2019-04-07 23:00,10.5,1.8,290,32,4.1,1007,,,0,0,,6.8,
119,수원,2019-04-08 00:00,10.4,2.3,290,34,4.3,1007.4,,,0,0,,6.3,
119,수원,2019-04-08 01:00,10.5,1.8,290,35,4.4,1008.1,,,7,1,35,6.7,
119,수원,2019-04-08 02:00,10.8,2.4,320,29,3.8,1007.9,,,6,5,38,6.5,
119,수원,2019-04-08 03:00,9.1,1,290,32,3.7,1007.8,,,2,2,31,5.5,
119,수원,2019-04-08 04:00,7,1.6,270,39,3.9,1007.8,,,0,0,,4.6,
119,수원,2019-04-08 05:00,6.5,.8,200,52,5,1008.4,,,0,0,,4,
119,수원,2019-04-08 06:00,6,1.6,320,45,4.2,1009,,,0,0,,3.5,
119,수원,2019-04-08 07:00,8.3,2.4,290,37,4.1,1010.1,.3,.1,0,0,,4.3,
119,수원,2019-04-08 08:00,11,1.6,290,33,4.3,1010.9,1,.63,1,0,,8.6,
119,수원,2019-04-08 09:00,12.7,2.2,290,28,4.1,1011.4,1,1.3,0,0,,14,
119,수원,2019-04-08 10:00,14.9,3,320,24,4.1,1012,1,1.99,3,0,,19.3,
119,수원,2019-04-08 11:00,15.2,4.2,290,20,3.5,1011.8,1,2.54,8,0,,24,
119,수원,2019-04-08 12:00,16.8,4.5,290,17,3.2,1011.3,1,2.91,0,0,,26.8,
119,수원,2019-04-08 13:00,17.8,3.4,270,18,3.7,1010.5,1,3.18,0,0,,28.6,
119,수원,2019-04-08 14:00,16.6,4.3,270,25,4.7,1010.7,1,3.03,0,0,,27,
119,수원,2019-04-08 15:00,16.6,4.6,290,23,4.3,1010.9,1,2.73,4,0,,25.1,
119,수원,2019-04-08 16:00,16.4,3.9,270,21,3.9,1010.8,1,2.15,6,0,,21.5,
119,수원,2019-04-08 17:00,15.2,3.7,270,21,3.6,1010.9,1,1.31,5,0,,17.2,
119,수원,2019-04-08 18:00,12,3.1,270,33,4.6,1011.8,.5,.51,8,0,,12.9,
119,수원,2019-04-08 19:00,10.3,1.7,270,40,5,1012.8,0,.1,8,0,,10.6,
119,수원,2019-04-08 20:00,10,.9,160,42,5.2,1013,0,0,10,0,,9.4,
119,수원,2019-04-08 21:00,9.5,1.8,160,44,5.2,1014.1,,,9,0,,8.5,
119,수원,2019-04-08 22:00,8.5,.5,250,47,5.2,1014.3,,,9,9,71,7.8,
119,수원,2019-04-08 23:00,8.7,.9,230,50,5.6,1014.5,,,9,9,68,7.3,
119,수원,2019-04-09 00:00,8.2,1.3,200,55,6,1015.3,,,5,0,,6.4,
119,수원,2019-04-09 01:00,7.5,.9,160,61,6.3,1015.4,,,8,3,46,6.4,
119,수원,2019-04-09 02:00,8,1.3,160,59,6.3,1015,,,9,8,45,6.6,
119,수원,2019-04-09 03:00,7.6,1.1,160,63,6.5,1014.8,,,9,3,40,6.4,
119,수원,2019-04-09 04:00,9.1,2.4,90,41,4.8,1014.6,,,8,4,40,6.3,
119,수원,2019-04-09 05:00,9,2.2,90,39,4.5,1014.4,,,8,3,40,5.6,
119,수원,2019-04-09 06:00,9.3,3.1,90,39,4.6,1014.1,,,9,3,40,5.7,
119,수원,2019-04-09 07:00,10,4.4,90,35,4.3,1014,0,.08,8,3,40,6.8,
119,수원,2019-04-09 08:00,10.8,4.4,110,30,3.9,1014.6,0,.38,10,7,42,8.3,
119,수원,2019-04-09 09:00,11.6,4.6,110,27,3.7,1014.6,0,.53,10,3,10,9.7,
119,수원,2019-04-09 10:00,12.1,3.8,110,25,3.5,1015.2,0,.49,10,7,10,11.1,
119,수원,2019-04-09 11:00,12.8,5.3,90,24,3.5,1014.5,0,.78,10,8,10,12.6,
119,수원,2019-04-09 12:00,13.3,4.2,90,22,3.3,1013.1,0,.57,10,8,10,11.5,
119,수원,2019-04-09 13:00,13.6,4.7,90,21,3.3,1012.1,0,.37,10,8,10,11.5,
119,수원,2019-04-09 14:00,14.4,5.3,110,20,3.3,1010.4,0,.52,10,9,10,12.8,
119,수원,2019-04-09 15:00,14.4,3.8,90,20,3.3,1010.1,0,.4,10,9,10,11.6,
119,수원,2019-04-09 16:00,14.2,5.2,110,26,4.2,1010.1,0,.21,10,8,10,10.8,
119,수원,2019-04-09 17:00,12.5,4.9,90,44,6.3,1009.8,0,.13,10,9,14,9.6,
119,수원,2019-04-09 18:00,9.1,5.5,90,72,8.3,1010.2,0,.02,10,7,7,8.4,
119,수원,2019-04-09 19:00,7.4,4.4,90,88,9,1010,0,0,10,9,7,7.7,
119,수원,2019-04-09 20:00,6.6,4.5,90,94,9.1,1009.6,0,0,10,9,5,7.2,
119,수원,2019-04-09 21:00,5.9,5.1,90,92,8.5,1009.4,,,10,8,5,6.7,
119,수원,2019-04-09 22:00,5.2,4.2,90,93,8.2,1009,,,10,8,4,6.2,
119,수원,2019-04-09 23:00,5,3.5,70,92,8,1008.1,,,10,7,5,6.1,
119,수원,2019-04-10 00:00,4.9,3.4,70,93,8,1007.3,,,10,7,,5.9,
119,수원,2019-04-10 01:00,5.1,3,70,93,8.1,1007.1,,,10,7,6,6,
119,수원,2019-04-10 02:00,5.3,3,50,93,8.2,1007,,,10,7,5,6.1,
119,수원,2019-04-10 03:00,5.1,2.1,70,97,8.5,1006.7,,,10,7,3,6.1,
119,수원,2019-04-10 04:00,5.1,3.6,70,95,8.3,1006.6,,,10,6,10,6,
119,수원,2019-04-10 05:00,5.3,2.9,70,94,8.4,1007,,,10,6,5,6,
119,수원,2019-04-10 06:00,5.4,2.3,50,93,8.3,1007.2,,,10,7,4,6.1,
119,수원,2019-04-10 07:00,5.7,1.7,50,91,8.3,1007.5,0,.02,10,7,13,6.4,
119,수원,2019-04-10 08:00,6.2,1.2,50,86,8.1,1008,0,.17,10,9,15,7.1,
119,수원,2019-04-10 09:00,6.6,1,340,88,8.5,1008.3,0,.2,10,8,15,8,
119,수원,2019-04-10 10:00,7.6,1.1,340,83,8.6,1008.7,0,.48,10,7,10,9.3,
119,수원,2019-04-10 11:00,7.6,2.8,340,80,8.3,1009.1,0,.53,10,6,8,9.9,
119,수원,2019-04-10 12:00,8,2.7,360,84,9,1009,0,.66,10,8,8,11.2,
119,수원,2019-04-10 13:00,8.5,3,340,82,9,1008.4,0,1.01,10,6,7,13,
119,수원,2019-04-10 14:00,9,2,340,75,8.5,1008.2,0,.98,10,8,10,12.9,
119,수원,2019-04-10 15:00,9.2,2,340,71,8.2,1008.4,0,.73,10,8,8,13.4,
119,수원,2019-04-10 16:00,10.2,1.7,340,67,8.3,1008,0,1.25,10,6,10,14.6,
119,수원,2019-04-10 17:00,9.7,2.3,360,71,8.5,1008,0,.68,10,7,10,12.4,
119,수원,2019-04-10 18:00,9.9,1.9,320,69,8.4,1008.2,0,.32,8,8,12,10.9,
119,수원,2019-04-10 19:00,9.5,2.3,290,69,8.1,1008.9,.2,.09,10,7,10,9.4,
119,수원,2019-04-10 20:00,9.1,1.5,290,72,8.3,1009.6,0,0,6,6,10,8.7,
119,수원,2019-04-10 21:00,8.6,1.4,290,76,8.5,1010.6,,,8,8,10,8,
119,수원,2019-04-10 22:00,7.4,1.3,290,89,9.1,1011.4,,,2,1,16,7,
119,수원,2019-04-10 23:00,7,1.9,290,92,9.2,1011.8,,,6,4,,6.4,
119,수원,2019-04-11 00:00,6.2,1.9,290,95,9,1011.6,,,0,0,,5.6,
119,수원,2019-04-11 01:00,5.4,.9,320,97,8.7,1011.6,,,0,0,,4.9,
119,수원,2019-04-11 02:00,4.4,.2,0,99,8.2,1011.2,,,0,0,,4.2,
119,수원,2019-04-11 03:00,4.3,1,270,100,8.2,1011,,,0,0,,3.7,
119,수원,2019-04-11 04:00,3.3,.5,200,100,7.7,1011.1,,,0,0,,3.3,
119,수원,2019-04-11 05:00,2.9,0,0,100,7.5,1011.3,,,0,0,,3,
119,수원,2019-04-11 06:00,2.5,0,0,100,7.3,1011.6,,,2,0,,2.7,
119,수원,2019-04-11 07:00,3.9,1.3,160,100,8,1011.9,0,.12,7,0,,4.3,
119,수원,2019-04-11 08:00,4.3,1,180,100,8.2,1012.4,0,.33,10,10,2,6.4,
119,수원,2019-04-11 09:00,5.1,1.5,160,100,8.7,1012.3,0,.54,10,10,9,8.6,
119,수원,2019-04-11 10:00,6.6,1.3,180,100,9.7,1012.8,0,1.01,8,4,12,12.4,
119,수원,2019-04-11 11:00,11.8,1.2,230,68,9.3,1012.6,1,2.46,7,0,,19.8,
119,수원,2019-04-11 12:00,13.3,2.5,230,59,9,1011.8,1,2.8,8,3,10,21.1,
119,수원,2019-04-11 13:00,14.2,2.6,250,52,8.4,1011.2,1,2.65,7,5,10,19.4,
119,수원,2019-04-11 14:00,13.8,3.5,270,52,8.1,1010.6,0,.65,8,6,15,14.6,
119,수원,2019-04-11 15:00,13.9,2.6,250,47,7.4,1010.5,.1,.63,9,8,15,13.9,
119,수원,2019-04-11 16:00,14.2,2.9,270,41,6.6,1010.2,.2,1.06,9,7,15,14.6,
119,수원,2019-04-11 17:00,13.5,2.5,320,39,6,1010.3,.4,1.06,8,6,30,13.8,
119,수원,2019-04-11 18:00,12.2,3.2,290,50,7.1,1010.2,.9,.66,6,3,34,10.8,
119,수원,2019-04-11 19:00,10.5,2.3,270,56,7.1,1010.5,.2,.13,6,1,50,8.8,
119,수원,2019-04-11 20:00,9.2,1.5,290,62,7.2,1011,0,0,6,5,28,7.4,
119,수원,2019-04-11 21:00,8.5,1.5,250,67,7.4,1011.8,,,3,3,29,6.7,
119,수원,2019-04-11 22:00,7.1,.5,90,76,7.6,1012.1,,,5,3,42,6.4,
119,수원,2019-04-11 23:00,6.3,.3,0,81,7.7,1012.3,,,7,6,29,5.8,
119,수원,2019-04-12 00:00,6.2,0,0,86,8.1,1012.4,,,8,8,,5.6,
119,수원,2019-04-12 01:00,5.8,.2,0,85,7.8,1012.6,,,8,2,30,5.4,
119,수원,2019-04-12 02:00,5.4,.1,0,89,8,1012.4,,,7,6,30,5.2,
119,수원,2019-04-12 03:00,4.3,.2,0,95,7.8,1012.4,,,4,0,,4.2,
119,수원,2019-04-12 04:00,3.1,.1,0,98,7.5,1012.7,,,0,0,,3.5,
119,수원,2019-04-12 05:00,3.9,1,290,100,8,1013,,,0,0,,3.2,
119,수원,2019-04-12 06:00,3.1,0,0,100,7.6,1013.5,,,0,0,,2.8,
119,수원,2019-04-12 07:00,4.4,0,0,100,8.3,1014.2,.2,.13,0,0,,3.8,
119,수원,2019-04-12 08:00,6.9,.7,180,89,8.8,1014.8,1,.68,0,0,,8.5,
119,수원,2019-04-12 09:00,9.4,1.1,160,75,8.8,1014.9,1,1.38,0,0,,14.2,
119,수원,2019-04-12 10:00,12.9,1.3,200,57,8.4,1015,1,2.08,0,0,,18.6,
119,수원,2019-04-12 11:00,15.4,1.6,290,43,7.5,1014.7,1,2.67,0,0,,22,
119,수원,2019-04-12 12:00,16.2,1.1,290,38,7,1014.2,1,2.99,0,0,,23.7,
119,수원,2019-04-12 13:00,18.6,3.3,250,35,7.5,1013.8,1,3.11,0,0,,24.3,
119,수원,2019-04-12 14:00,18,3.8,270,23,4.8,1014,1,3.13,2,2,12,22.4,
119,수원,2019-04-12 15:00,17.4,4.5,270,25,5,1013.7,1,2.82,1,1,12,20.8,
119,수원,2019-04-12 16:00,16.9,4.7,270,27,5.2,1013.8,1,2.3,0,0,,18.4,
119,수원,2019-04-12 17:00,15.4,4,270,31,5.4,1014.2,1,1.62,0,0,,15.3,
119,수원,2019-04-12 18:00,13.9,2.5,290,35,5.6,1014.7,1,.79,3,0,,11.8,
119,수원,2019-04-12 19:00,11.7,3.1,250,52,7.1,1015.2,.3,.16,4,0,,9.9,
119,수원,2019-04-12 20:00,10.1,1.8,270,58,7.1,1015.8,0,0,4,4,59,8.9,
119,수원,2019-04-12 21:00,9,1.1,200,62,7.1,1016,,,6,0,,8.1,
119,수원,2019-04-12 22:00,8.7,.9,230,61,6.8,1016.2,,,6,2,,7,
119,수원,2019-04-12 23:00,7.1,.6,180,68,6.8,1016.4,,,7,0,,6.3,
119,수원,2019-04-13 00:00,6,.1,0,78,7.3,1016.9,,,4,0,,5.8,
119,수원,2019-04-13 01:00,5.6,0,0,84,7.6,1016.9,,,7,0,,5.2,
119,수원,2019-04-13 02:00,4.8,.2,0,87,7.5,1016.6,,,5,0,,4.6,
119,수원,2019-04-13 03:00,4.3,0,0,89,7.4,1016.5,,,3,0,,4,
119,수원,2019-04-13 04:00,3.8,0,0,92,7.4,1016.8,,,3,0,,3.6,
119,수원,2019-04-13 05:00,3.6,.4,0,93,7.3,1016.9,,,6,0,,3.3,
119,수원,2019-04-13 06:00,3.4,.2,0,93,7.2,1017.1,,,2,0,,3.3,
119,수원,2019-04-13 07:00,5.2,0,0,89,7.8,1017.7,0,.13,6,0,,4.5,
119,수원,2019-04-13 08:00,9.4,.2,0,61,7.2,1017.6,1,.68,4,0,,9.4,
119,수원,2019-04-13 09:00,11.5,.8,140,51,6.9,1017.6,1,1.4,4,0,,14.7,
119,수원,2019-04-13 10:00,13.7,1.6,160,39,6.1,1017.8,1,2,7,0,,18.3,
119,수원,2019-04-13 11:00,15.9,.9,290,32,5.8,1017.5,.7,1.98,7,7,40,19.8,
119,수원,2019-04-13 12:00,17.4,2.8,270,23,4.6,1016.7,1,2.87,5,5,40,21.9,
119,수원,2019-04-13 13:00,17.4,3,200,20,4,1016.1,1,3.07,4,4,40,23.6,
119,수원,2019-04-13 14:00,18.4,3.5,270,18,3.8,1015.5,1,3.14,4,4,40,22.7,
119,수원,2019-04-13 15:00,18.4,2.8,320,22,4.6,1014.7,1,2.85,5,2,40,22.4,
119,수원,2019-04-13 16:00,17.8,3.5,290,22,4.5,1014.4,1,2.27,1,0,,19.9,
119,수원,2019-04-13 17:00,16.8,3,270,24,4.6,1014.3,1,1.56,2,0,,16.4,
119,수원,2019-04-13 18:00,14.8,3.4,290,24,4,1014.5,1,.74,6,0,,12.7,
119,수원,2019-04-13 19:00,13.2,2.7,290,23,3.5,1014.6,0,.14,7,0,,10.1,
119,수원,2019-04-13 20:00,12.1,1.9,290,25,3.5,1015.1,0,0,8,0,,9.2,
119,수원,2019-04-13 21:00,10.6,.2,0,30,3.8,1014.9,,,7,0,,8.2,
119,수원,2019-04-13 22:00,9.5,.4,0,38,4.5,1014.9,,,6,4,58,7.8,
119,수원,2019-04-13 23:00,8.8,.2,0,47,5.3,1014.9,,,10,9,54,7.5,
119,수원,2019-04-14 00:00,7.8,1.1,200,45,4.8,1014.3,,,8,0,,6.3,
119,수원,2019-04-14 01:00,6.9,.1,0,55,5.5,1014.5,,,4,1,16,5.9,
119,수원,2019-04-14 02:00,7.1,.2,0,52,5.2,1013.5,,,6,6,16,6.3,
119,수원,2019-04-14 03:00,7.6,.8,200,51,5.3,1012.8,,,8,3,15,5.9,
119,수원,2019-04-14 04:00,7.9,.6,200,49,5.2,1012.3,,,8,4,15,6.3,
119,수원,2019-04-14 05:00,8.1,.4,0,48,5.2,1011.9,,,10,6,15,6.8,
119,수원,2019-04-14 06:00,8.8,1.9,290,44,5,1012.2,,,10,7,16,6.8,
119,수원,2019-04-14 07:00,9.1,1.3,250,46,5.3,1011.8,0,.01,10,8,14,7.2,
119,수원,2019-04-14 08:00,9.5,1.1,50,49,5.8,1011.2,0,.1,10,2,15,7.9,
119,수원,2019-04-14 09:00,9.9,1.1,200,48,5.8,1011.1,0,.23,10,6,10,9.1,
119,수원,2019-04-14 10:00,9.8,1.4,250,53,6.4,1011.4,0,.27,10,7,10,9.2,
119,수원,2019-04-14 11:00,7.9,1.9,250,82,8.7,1011.9,0,.21,10,8,8,8.9,
119,수원,2019-04-14 12:00,8.4,1.2,180,87,9.5,1011.1,0,.34,10,5,5,10.2,
119,수원,2019-04-14 13:00,10.1,1.5,270,90,11.1,1010.8,0,.39,8,8,3,12.2,
119,수원,2019-04-14 14:00,12.3,2.3,270,74,10.5,1010.1,.3,1.38,7,7,6,15.8,
119,수원,2019-04-14 15:00,13,3.8,270,65,9.7,1009.6,.6,1.66,7,7,8,16.1,
119,수원,2019-04-14 16:00,13.7,5.1,270,65,10.2,1009,.9,1.77,3,3,7,16.2,
119,수원,2019-04-14 17:00,11.3,5.9,270,76,10.2,1009.3,1,1.56,1,1,10,13.5,
119,수원,2019-04-14 18:00,10.5,3.6,270,72,9.1,1009.9,1,.8,0,0,,10.5,
119,수원,2019-04-14 19:00,9.8,3.8,270,60,7.2,1010.3,.7,.21,0,0,,8.3,
119,수원,2019-04-14 20:00,10.4,4.6,320,26,3.3,1011.3,0,0,0,0,,6.4,
119,수원,2019-04-14 21:00,9.3,2.5,320,28,3.3,1012.6,,,0,0,,5.5,
119,수원,2019-04-14 22:00,8.4,1.5,270,31,3.4,1013.3,,,1,0,,4.8,
119,수원,2019-04-14 23:00,7.5,1.9,290,34,3.5,1013.5,,,0,0,,4.1,
119,수원,2019-04-15 00:00,5.9,1,160,50,4.6,1013.8,,,0,0,,3.6,
119,수원,2019-04-15 01:00,4,.3,0,62,5,1013.7,,,0,0,,3.1,
119,수원,2019-04-15 02:00,3,.5,200,71,5.4,1013.7,,,0,0,,2.6,
119,수원,2019-04-15 03:00,2.3,.1,0,79,5.7,1013.8,,,0,0,,2.2,
119,수원,2019-04-15 04:00,2.4,.5,50,84,6.1,1014.1,,,0,0,,1.9,
119,수원,2019-04-15 05:00,2.4,.2,0,85,6.2,1014.4,,,0,0,,1.7,
119,수원,2019-04-15 06:00,2,0,0,90,6.3,1014.6,0,0,0,0,,1.5,
119,수원,2019-04-15 07:00,4.9,.9,160,79,6.8,1015.4,.5,.17,0,0,,2.8,
119,수원,2019-04-15 08:00,7.3,2.1,180,70,7.1,1015.8,1,.74,0,0,,8.4,
119,수원,2019-04-15 09:00,9.5,1.4,140,61,7.2,1015.7,1,1.45,0,0,,14.3,
119,수원,2019-04-15 10:00,12.4,1.8,140,51,7.3,1015.8,1,2.12,0,0,,18.4,
119,수원,2019-04-15 11:00,14,2.5,180,46,7.3,1015.8,1,2.69,0,0,,21.2,
119,수원,2019-04-15 12:00,17.2,1.6,270,30,5.9,1015.3,1,2.95,0,0,,23.7,
119,수원,2019-04-15 13:00,17.9,3.7,270,21,4.3,1015.4,1,3.16,0,0,,23.3,
119,수원,2019-04-15 14:00,18.4,3,270,20,4.2,1015.3,1,3.07,0,0,,22.7,
119,수원,2019-04-15 15:00,18.3,4,270,20,4.2,1015,1,2.74,0,0,,20.5,
119,수원,2019-04-15 16:00,17.8,3.4,290,21,4.3,1014.7,1,2.26,0,0,,18.9,
119,수원,2019-04-15 17:00,16.9,3.6,290,21,4,1014.5,1,1.6,0,0,,16,
119,수원,2019-04-15 18:00,15.5,3.7,270,21,3.7,1014.6,1,.91,0,0,,11.7,
